symbol,company,weight,sector,shares_held
HAFC,Hanmi Financial Corporation,4.824253702943596e-4,Financial Services,3922
CBPX,Continental Building Products Inc.,4.824053014310655e-4,Materials & Processing,4595
IPHS,Innophos Holdings Inc.,4.821444062082427e-4,Materials & Processing,2488
SCHL,Scholastic Corporation,4.8194371757530205e-4,Consumer Discretionary,3326
ARNA,Arena Pharmaceuticals Inc.,4.8018769203707145e-4,Health Care,4684
CBF,Capital Bank Financial Corp. Class A,4.8005724442566004e-4,Financial Services,3011
CWH,Camping World Holdings Inc. Class A,4.7966590159142575e-4,Consumer Discretionary,2903
NBHC,National Bank Holdings Corporation Class A,4.791641800090742e-4,Financial Services,3354
GPRO,GoPro Inc. Class A,4.790839045558979e-4,Consumer Discretionary,12766
ICFI,ICF International Inc.,4.7874273387989885e-4,Producer Durables,2202
TRUE,TrueCar Inc.,4.778998416215481e-4,Technology,7881
TBI,TrueBlue Inc.,4.769967427733153e-4,Producer Durables,5127
VRNS,Varonis Systems Inc.,4.7665557209731617e-4,Technology,2713
TIER,TIER REIT Inc.,4.746085480413216e-4,Financial Services,6119
DPLO,Diplomat Pharmacy Inc.,4.745483414514394e-4,Consumer Staples,5895
STRA,Strayer Education Inc.,4.7352482942344216e-4,Consumer Discretionary,1371
UFCS,United Fire Group Inc.,4.705446032242736e-4,Financial Services,2586
SYBT,Stock Yards Bancorp Inc.,4.690695417721599e-4,Financial Services,3147
SPSC,SPS Commerce Inc.,4.678754444061631e-4,Technology,2060
AVX,AVX Corporation,4.67845341111222e-4,Technology,6134
SMP,Standard Motor Products Inc.,4.6777510008969275e-4,Consumer Discretionary,2545
VECO,Veeco Instruments Inc.,4.653166643361699e-4,Technology,5643
DF,Dean Foods Company,4.651862167247585e-4,Consumer Staples,11057
DENN,Denny's Corporation,4.640723948119379e-4,Consumer Discretionary,9148
BUSE,First Busey Corporation,4.636910864093508e-4,Financial Services,3713
LL,Lumber Liquidators Holdings Inc.,4.6077106680006446e-4,Consumer Discretionary,3379
EVTC,EVERTEC Inc.,4.6026934521771284e-4,Financial Services,7807
UVSP,Univest Corporation of Pennsylvania,4.6026934521771284e-4,Financial Services,3730
KNL,Knoll Inc.,4.594264529593621e-4,Producer Durables,5867
NGHC,National General Holdings Corp.,4.588544903554813e-4,Financial Services,5773
CEVA,CEVA Inc.,4.583628032047767e-4,Technology,2583
IPCC,Infinity Property and Casualty Corporation,4.579313226439544e-4,Financial Services,1259
RGR,Sturm Ruger & Company Inc.,4.57198809133721e-4,Consumer Discretionary,2302
IRET,Investors Real Estate Trust,4.5696801720583927e-4,Financial Services,18605
UBNK,United Financial Bancorp Inc,4.567171564146635e-4,Financial Services,6275
MNTA,Momenta Pharmaceuticals Inc.,4.563157791487822e-4,Health Care,9030
NEWM,New Media Investment Group Inc.,4.560548839259594e-4,Consumer Discretionary,7511
CHS,Chico's FAS Inc.,4.5604484949431236e-4,Consumer Discretionary,15732
ESPR,Esperion Therapeutics Inc.,4.5602478063101824e-4,Health Care,2096
FBC,Flagstar Bancorp Inc.,4.55944505177842e-4,Financial Services,3253
GABC,German American Bancorp Inc.,4.55944505177842e-4,Financial Services,3098
SPTN,SpartanNash Company,4.554829213220785e-4,Consumer Staples,4558
PJC,Piper Jaffray Companies,4.542185829345525e-4,Financial Services,1939
OXM,Oxford Industries Inc.,4.5345596612937807e-4,Consumer Discretionary,1831
RGNX,REGENXBIO Inc.,4.527234526191447e-4,Health Care,3455
FET,Forum Energy Technologies Inc.,4.521514900152639e-4,Energy,8100
UEIC,Universal Electronics Inc.,4.515895618430301e-4,Consumer Discretionary,1756
FBNC,First Bancorp,4.514992519582068e-4,Financial Services,3254
IRDM,Iridium Communications Inc.,4.5081691060620864e-4,Utilities,10051
SRCE,1st Source Corporation,4.491712638160953e-4,Financial Services,2177
PHH,PHH Corporation,4.4841868144256797e-4,Producer Durables,8301
ATRI,Atrion Corporation,4.4810761406151e-4,Health Care,171
SFL,Ship Finance International Limited,4.476460302057465e-4,Producer Durables,7827
CSII,Cardiovascular Systems Inc.,4.4735503168798256e-4,Health Care,4041
GES,Guess? Inc.,4.470841020335127e-4,Consumer Discretionary,7251
EBSB,Meridian Bancorp Inc,4.4679310351574883e-4,Financial Services,5925
SBSI,Southside Bancshares Inc.,4.463616229549264e-4,Financial Services,3115
PLOW,Douglas Dynamics Inc.,4.43742636295051e-4,Producer Durables,2839
GTT,GTT Communications Inc.,4.4279939972023e-4,Technology,3441
CMO,Capstead Mortgage Corporation,4.408727888439999e-4,Financial Services,11687
AROC,Archrock Inc.,4.3942783068682726e-4,Energy,9083
SD,SandRidge Energy Inc.,4.39026453420946e-4,Energy,5911
CNS,Cohen & Steers Inc.,4.372904967460094e-4,Financial Services,2697
OMER,Omeros Corporation,4.3728046231436237e-4,Health Care,5480
XNCR,Xencor Inc.,4.3684898175354e-4,Health Care,4664
MBI,MBIA Inc.,4.357451942723665e-4,Financial Services,16334
EFSC,Enterprise Financial Services Corp,4.3558464336601404e-4,Financial Services,2598
KTOS,Kratos Defense & Security Solutions Inc.,4.3457116576966375e-4,Producer Durables,8341
ACLS,Axcelis Technologies Inc.,4.342801672518998e-4,Technology,3677
MTRN,Materion Corporation,4.3407947861895917e-4,Materials & Processing,2586
ANF,Abercrombie & Fitch Co. Class A,4.3107918355649656e-4,Consumer Discretionary,8452
BEAT,BioTelemetry Inc.,4.2958405324108884e-4,Health Care,3427
SEAS,SeaWorld Entertainment Inc.,4.291626071119135e-4,Consumer Discretionary,8287
BLX,Banco Latinoamericano de Comercio Exterior S.A. Class E,4.2861071337132675e-4,Financial Services,3714
DEA,Easterly Government Properties Inc.,4.2857057564473855e-4,Financial Services,5270
WIRE,Encore Wire Corporation,4.281089917889751e-4,Producer Durables,2394
GLT,P. H. Glatfelter Company,4.275570980483884e-4,Materials & Processing,5778
BZH,Beazer Homes USA Inc.,4.2749689145850616e-4,Consumer Discretionary,5634
CIR,CIRCOR International Inc.,4.266539992001555e-4,Producer Durables,1961
KELYA,Kelly Services Inc. Class A,4.262626563659212e-4,Producer Durables,4158
MTGE,MTGE Investment Corp.,4.261422431861568e-4,Financial Services,5593
HFWA,Heritage Financial Corporation,4.256605904670993e-4,Financial Services,3610
TRST,TrustCo Bank Corp NY,4.254297985392175e-4,Financial Services,11869
TCBK,TriCo Bancshares,4.2519900661133585e-4,Financial Services,2585
COBZ,CoBiz Financial Inc.,4.248879392302778e-4,Financial Services,5617
AGX,Argan Inc.,4.2483776707204267e-4,Producer Durables,1637
STAR,iStar Inc.,4.2409521913016235e-4,Financial Services,8962
MSBI,Midland States Bancorp Inc.,4.229613283540477e-4,Financial Services,3263
ATKR,Atkore International Group Inc.,4.2101464861452346e-4,Producer Durables,5589
FFIC,Flushing Financial Corporation,4.203022039675842e-4,Financial Services,3496
BANF,BancFirst Corporation,4.199610332915851e-4,Financial Services,1858
CUBI,Customers Bancorp Inc.,4.197302413637033e-4,Financial Services,3242
BFS,Saul Centers Inc.,4.1932886409782206e-4,Financial Services,1656
PMC,PharMerica Corporation,4.191883820547636e-4,Health Care,3671
CTS,CTS Corporation,4.181046634368842e-4,Technology,4153
KBAL,Kimball International Inc. Class B,4.1793407809888463e-4,Producer Durables,5235
OMAM,OM Asset Management Plc,4.17432356516533e-4,Financial Services,6915
CBB,Cincinnati Bell Inc.,4.1732197776841567e-4,Utilities,5235
CBZ,CBIZ Inc.,4.1724170231523944e-4,Producer Durables,6340
FFG,FBL Financial Group Inc. Class A,4.1679015289112294e-4,Financial Services,1389
JAG,Jagged Peak Energy Inc.,4.165693953948883e-4,Energy,7667
NR,Newpark Resources Inc.,4.1653929209994715e-4,Energy,11019
EVH,Evolent Health Inc Class A,4.15545883366891e-4,Technology,6352
AKBA,Akebia Therapeutics Inc.,4.145123369072467e-4,Health Care,5494
NCI,Navigant Consulting Inc.,4.140005808932481e-4,Producer Durables,6224
NRE,NorthStar Realty Europe Corp.,4.137898578286604e-4,Financial Services,7716
CAMP,CalAmp Corp.,4.1353899703748455e-4,Technology,4417
HDP,Hortonworks Inc.,4.1342861828936727e-4,Technology,6354
NWLI,National Western Life Group Inc. Class A,4.1296703443360373e-4,Financial Services,289
ARCB,ArcBest Corporation,4.128165179588983e-4,Producer Durables,3208
SMCI,Super Micro Computer Inc.,4.112611810536083e-4,Technology,4666
PKY,Parkway Inc.,4.1044839209019874e-4,Financial Services,5503
LGIH,LGI Homes Inc.,4.1001691152937637e-4,Consumer Discretionary,1939
WIFI,Boingo Wireless Inc.,4.099466705078471e-4,Utilities,4731
VRTS,Virtus Investment Partners Inc.,4.095753965369069e-4,Financial Services,857
VCRA,Vocera Communications Inc.,0.00040917401927102564,Technology,3542
QUAD,Quad/Graphics Inc. Class A,4.0899339950137905e-4,Producer Durables,4481
AOBC,American Outdoor Brands Corporation,4.082107138329106e-4,Consumer Discretionary,7323
LTRPA,Liberty TripAdvisor Holdings Inc Class A,4.0785950872526444e-4,Consumer Discretionary,8861
LPSN,LivePerson Inc.,4.071069263517371e-4,Technology,7022
RRGB,Red Robin Gourmet Burgers Inc.,4.0685606556056125e-4,Consumer Discretionary,1609
TYPE,Monotype Imaging Holdings Inc.,4.0679585897067903e-4,Technology,4731
CLDT,Chatham Lodging Trust,4.0548134842491784e-4,Financial Services,4671
ANIK,Anika Therapeutics Inc.,4.0362497857021693e-4,Health Care,1719
FBP,First Bancorp,4.0357480641198176e-4,Financial Services,21553
DDS,Dillard's Inc. Class A,4.0208971052822106e-4,Consumer Discretionary,1980
HT,Hersha Hospitality Trust Class A,4.0186895303198633e-4,Financial Services,5321
MGPI,MGP Ingredients Inc.,4.0072502782422464e-4,Consumer Staples,1631
BMTC,Bryn Mawr Bank Corporation,4.002634439684612e-4,Financial Services,2291
STC,Stewart Information Services Corporation,3.9736349322246897e-4,Financial Services,2680
KNSL,Kinsale Capital Group Inc.,3.9560746768423836e-4,Financial Services,2364
ITG,Investment Technology Group Inc.,3.9446354247647667e-4,Financial Services,4265
RTEC,Rudolph Technologies Inc.,3.9368085680800815e-4,Technology,3771
HURN,Huron Consulting Group Inc.,3.9275768909648125e-4,Producer Durables,2762
AIMT,Aimmune Therapeutics Inc,3.9241651842048214e-4,Health Care,3991
PVAC,Penn Virginia Corporation,3.919950722913068e-4,Energy,2472
PDLI,PDL BioPharma Inc.,3.9133279980260266e-4,Health Care,28956
HY,Hyster-Yale Materials Handling Inc. Class A,3.906002862923694e-4,Producer Durables,1216
ANAB,AnaptysBio Inc.,3.8828233258190493e-4,Health Care,1400
WWE,World Wrestling Entertainment Inc. Class A,3.878608864527296e-4,Consumer Discretionary,4440
CRAY,Cray Inc.,3.869979253310848e-4,Technology,4915
BDGE,Bridge Bancorp Inc.,3.8580382796508803e-4,Financial Services,2863
DIN,DineEquity Inc.,3.846699371889734e-4,Consumer Discretionary,2243
OFIX,Orthofix International NV,3.841180434483867e-4,Health Care,2004
IPAR,Inter Parfums Inc.,3.836765284559172e-4,Consumer Discretionary,2332
CENX,Century Aluminum Company,3.829339805140369e-4,Materials & Processing,6102
CNOB,ConnectOne Bancorp Inc.,3.816395388315697e-4,Financial Services,3866
SNC,State National Cos. Inc.,3.800942363579268e-4,Financial Services,4616
CLW,Clearwater Paper Corporation,3.8005409863133867e-4,Materials & Processing,2168
ALDR,Alder Biopharmaceuticals Inc.,3.799738231781624e-4,Health Care,7791
LMNX,Luminex Corp,3.7992365101992726e-4,Health Care,4665
QSII,Quality Systems Inc.,3.7986344443004504e-4,Health Care,6220
SGYP,Synergy Pharmaceuticals Inc.,3.7917106864639985e-4,Health Care,29155
GTY,Getty Realty Corp.,3.7692335595746466e-4,Financial Services,3265
ATRS,Antares Pharma Inc.,3.769032870941706e-4,Health Care,25795
PBNC,Paragon Commercial Corp,3.765721508498185e-4,Financial Services,1620
HK,Halcon Resources Corp,3.7379261328359065e-4,Energy,15772
CKH,SEACOR Holdings Inc.,3.72959755456887e-4,Producer Durables,2112
CPLA,Capella Education Company,3.7281927341382856e-4,Consumer Discretionary,1411
FLIC,First of Long Island Corporation,3.7264868807582906e-4,Financial Services,3049
HMST,HomeStreet Inc.,3.7251824046441754e-4,Financial Services,3325
GSAT,Globalstar Inc.,3.7234765512641804e-4,Utilities,60543
BCEI,Bonanza Creek Energy Inc,3.71715485932655e-4,Energy,2795
AEGN,Aegion Corporation,3.7156496945794953e-4,Producer Durables,4210
SNR,New Senior Investment Group Inc,3.7149472843642033e-4,Financial Services,10740
STNG,Scorpio Tankers Inc.,3.711736266237153e-4,Producer Durables,26541
NX,Quanex Building Products Corporation,3.7116359219206826e-4,Materials & Processing,4174
ACTA,Actua Corporation,3.7092276583253946e-4,Technology,6031
SVU,SUPERVALU INC.,3.6981897835136596e-4,Consumer Staples,4718
TLRD,Tailored Brands Inc.,3.6935739449560253e-4,Consumer Discretionary,7084
MSFG,MainSource Financial Group Inc.,3.691868091576029e-4,Financial Services,2597
MRTN,Marten Transport Ltd.,3.691065337044267e-4,Producer Durables,4832
INSW,International Seaways Inc.,3.6883560404995684e-4,Producer Durables,4629
USPH,U.S. Physical Therapy Inc.,3.678221264536066e-4,Health Care,1481
RDNT,RadNet Inc.,3.6697923419525593e-4,Health Care,8402
ATRO,Astronics Corporation,3.6673840783572713e-4,Producer Durables,3019
LKSD,LSC Communications Inc.,3.666079602243157e-4,Producer Durables,5696
CRY,CryoLife Inc.,3.6571489580772986e-4,Health Care,4383
HBNC,Horizon Bancorp,3.645408673050271e-4,Financial Services,3247
ATRC,AtriCure Inc.,3.643301442404394e-4,Health Care,4152
AMC,AMC Entertainment Holdings Inc. Class A,3.6361769959350015e-4,Consumer Discretionary,6702
NFBK,Northfield Bancorp Inc.,3.633969420972654e-4,Financial Services,5307
ZIOP,ZIOPHARM Oncology Inc.,3.63266494485854e-4,Health Care,16269
CCF,Chase Corporation,3.6324642562256e-4,Materials & Processing,817
ASMB,Assembly Biosciences Inc.,3.615907444007997e-4,Health Care,2688
CTWS,Connecticut Water Service Inc.,3.615305378109175e-4,Utilities,1471
ORBC,ORBCOMM Inc.,3.615305378109175e-4,Utilities,7888
UVE,Universal Insurance Holdings Inc.,3.61369986904565e-4,Financial Services,3812
REVG,REV Group Inc.,3.6134991804127095e-4,Producer Durables,3347
UTL,Unitil Corporation,3.6118936713491843e-4,Utilities,1767
PRO,PROS Holdings Inc.,3.6069767998421384e-4,Technology,3689
MSEX,Middlesex Water Company,3.605873012360965e-4,Utilities,2104
MYOK,MyoKardia Inc.,3.6005547635880377e-4,Health Care,2295
PGTI,PGT Innovations Inc.,3.5949354818657e-4,Materials & Processing,6329
RATE,Bankrate Inc.,3.5752679958375174e-4,Technology,6566
JRVR,James River Group Holdings Ltd,3.573461798141051e-4,Financial Services,2186
CMCO,Columbus McKinnon Corporation,3.57306042087517e-4,Producer Durables,2433
NMIH,NMI Holdings Inc. Class A,3.5707525015963524e-4,Financial Services,6985
SP,SP Plus Corporation,3.5577077404552114e-4,Producer Durables,2226
CECO,Career Education Corporation,3.5518877700999323e-4,Consumer Discretionary,8710
ACHN,Achillion Pharmaceuticals Inc.,3.535732335148211e-4,Health Care,19664
ENTA,Enanta Pharmaceuticals Inc.,3.531216840907047e-4,Health Care,1832
FLXN,Flexion Therapeutics Inc.,3.524794804652946e-4,Health Care,3493
KE,Kimball Electronics Inc.,3.514459340056503e-4,Technology,4078
PRSC,Providence Service Corporation,3.5124524537270965e-4,Health Care,1641
NNBR,NN Inc.,3.5113486662459236e-4,Materials & Processing,3013
PETS,PetMed Express Inc.,3.508237992435343e-4,Consumer Staples,2527
EVBG,Everbridge Inc.,3.5072345492706395e-4,Technology,3332
TTEC,TeleTech Holdings Inc.,3.506030417472996e-4,Producer Durables,2067
TMST,TimkenSteel Corp,3.5042242197765304e-4,Materials & Processing,5290
EPZM,Epizyme Inc.,3.496598051724786e-4,Health Care,5043
XENT,Intersect ENT Inc,3.496598051724786e-4,Health Care,3205
ETH,Ethan Allen Interiors Inc.,3.4932866892812653e-4,Consumer Discretionary,3075
GHDX,Genomic Health Inc.,3.489373260938923e-4,Health Care,2719
MED,Medifast Inc.,3.4842557007989364e-4,Consumer Staples,1436
CTBI,Community Trust Bancorp Inc.,3.483452946267174e-4,Financial Services,1890
LAUR,Laureate Education Inc. Class A,3.4761278111648407e-4,Consumer Discretionary,6449
PFBC,Preferred Bank,3.4752247123166075e-4,Financial Services,1492
CTMX,CytomX Therapeutics Inc.,3.4661937238342785e-4,Health Care,4129
CWST,Casella Waste Systems Inc. Class A,3.4525468967943154e-4,Producer Durables,4856
PI,Impinj Inc.,3.4508410434143193e-4,Technology,2351
TXMD,TherapeuticsMD Inc.,3.4479310582366806e-4,Health Care,18807
HSKA,Heska Corporation,3.4431145310461056e-4,Health Care,905
DFIN,Donnelley Financial Solutions Inc.,3.439602479969644e-4,Financial Services,4084
GLOG,GasLog Ltd.,3.4344849198296576e-4,Producer Durables,5010
SNDR,Schneider National Inc. Class B,3.4340835425637767e-4,Producer Durables,3532
BRSS,Global Brass and Copper Holdings Inc.,3.4205370598402833e-4,Materials & Processing,2531
HRTX,Heron Therapeutics Inc,3.413613302003831e-4,Health Care,5622
PEI,Pennsylvania Real Estate Investment Trust,3.4115060713579544e-4,Financial Services,8390
DCOM,Dime Community Bancshares Inc.,3.406689544167379e-4,Financial Services,3953
UBA,Urstadt Biddle Properties Inc. Class A,3.3906344535321277e-4,Financial Services,3871
HLI,Houlihan Lokey Inc. Class A,3.3893299774180136e-4,Financial Services,2169
CSTE,Caesarstone Ltd.,3.3859182706580225e-4,Materials & Processing,2955
APTS,Preferred Apartment Communities Inc.,3.381402776416858e-4,Financial Services,4364
IRT,Independence Realty Trust Inc.,3.3791952014545107e-4,Financial Services,8192
BJRI,BJ's Restaurants Inc.,3.369762835706301e-4,Consumer Discretionary,2839
NYMT,New York Mortgage Trust Inc.,3.367454916427483e-4,Financial Services,13754
CMTL,Comtech Telecommunications Corp.,3.354610843919283e-4,Technology,3835
GPRE,Green Plains Inc.,3.3510987928428215e-4,Energy,4444
PTCT,PTC Therapeutics Inc.,3.3469846758675385e-4,Health Care,4792
CSWI,CSW Industrials Inc.,3.345981232702835e-4,Producer Durables,1829
ORIT,Oritani Financial Corp.,3.3409640168793187e-4,Financial Services,4973
MHO,M/I Homes Inc.,3.339960573714616e-4,Consumer Discretionary,3016
CALA,Calithera Biosciences Inc.,3.334140603359337e-4,Health Care,4836
AHH,Armada Hoffler Properties Inc.,3.3288223545864103e-4,Financial Services,5980
PLAB,Photronics Inc.,3.3288223545864103e-4,Technology,9040
GRC,Gorman-Rupp Company,3.319691021787611e-4,Producer Durables,2590
CTRL,Control4 Corporation,3.31918930020526e-4,Producer Durables,2779
RPXC,RPX Corporation,3.3091548685582273e-4,Producer Durables,6276
FRAC,Keane Group Inc.,3.295006319935912e-4,Energy,5267
AMPH,Amphastar Pharmaceuticals Inc,3.292297023391213e-4,Health Care,4492
AVD,American Vanguard Corporation,3.2919959904418027e-4,Materials & Processing,3599
CROX,Crocs Inc.,3.2870791189347574e-4,Consumer Discretionary,8842
NHC,National HealthCare Corporation,3.286878430301816e-4,Health Care,1331
CAC,Camden National Corporation,3.284269478073588e-4,Financial Services,1934
PJT,PJT Partners Inc. Class A,3.279452950883013e-4,Financial Services,2278
NANO,Nanometrics Incorporated,3.277145031604195e-4,Technology,2918
OCFC,OceanFirst Financial Corp.,3.2651037136277567e-4,Financial Services,2995
AMBC,Ambac Financial Group Inc.,3.2609895966524737e-4,Financial Services,5177
AGM,Federal Agricultural Mortgage Corporation Class C,3.2518582638536744e-4,Financial Services,1083
LDR,Landauer Inc.,3.245135194650163e-4,Health Care,1230
CASS,Cass Information Systems Inc.,3.240920733358409e-4,Financial Services,1252
MDCA,MDC Partners Inc. Class A,3.238813502712533e-4,Consumer Discretionary,7382
RCII,Rent-A-Center Inc,3.2374086822819484e-4,Consumer Discretionary,7702
AFAM,Almost Family Inc.,3.2362045504843046e-4,Health Care,1769
PRFT,Perficient Inc.,3.2340973198384277e-4,Technology,4130
THR,Thermon Group Holdings Inc.,3.227474594951386e-4,Producer Durables,3984
REN,Resolute Energy Corporation,3.2255680529384506e-4,Energy,2795
WMS,Advanced Drainage Systems Inc.,3.225267019989039e-4,Materials & Processing,4190
CRVL,CorVel Corporation,3.221955657545519e-4,Health Care,1387
HCC,Warrior Met Coal Inc.,3.2193467053172906e-4,Energy,3440
TR,Tootsie Roll Industries Inc.,3.205599533960857e-4,Consumer Staples,2188
GOOD,Gladstone Commercial Corporation,3.204495746479683e-4,Financial Services,3626
EVRI,Everi Holdings Inc.,3.199478530656167e-4,Financial Services,9888
HTBK,Heritage Commerce Corp,3.1918523626044224e-4,Financial Services,5558
REI,Ring Energy Inc.,3.189243410376194e-4,Energy,6316
CASH,Meta Financial Group Inc.,3.1811155207420985e-4,Financial Services,997
PARR,Par Pacific Holdings Inc,3.1733890083738837e-4,Energy,3944
LSCC,Lattice Semiconductor Corporation,3.1709807447785957e-4,Technology,14481
FBK,FB Financial Corporation,3.168672825499779e-4,Financial Services,2149
MBUU,Malibu Boats Inc Class A,3.1685724811833087e-4,Consumer Discretionary,2542
LORL,Loral Space & Communications Inc.,3.1672680050691946e-4,Technology,1609
PAHC,Phibro Animal Health Corporation Class A,3.165361463056258e-4,Health Care,2178
QCRH,QCR Holdings Inc.,3.165261118739788e-4,Financial Services,1666
GFF,Griffon Corporation,3.15964183701745e-4,Materials & Processing,3658
FARO,FARO Technologies Inc.,3.155427375725697e-4,Producer Durables,2131
CYH,Community Health Systems Inc.,3.15332014507982e-4,Health Care,13394
RUTH,Ruth's Hospitality Group Inc.,3.1475001747245413e-4,Consumer Discretionary,3808
VNDA,Vanda Pharmaceuticals Inc.,3.1453929440786643e-4,Health Care,4911
TELL,Tellurian Inc.,3.1385695305586827e-4,Energy,7523
COHU,Cohu Inc.,3.127732344379888e-4,Technology,3275
FMI,Foundation Medicine Inc.,3.1113762207952256e-4,Health Care,1767
BHB,Bar Harbor Bankshares,3.109770711731701e-4,Financial Services,2521
TCX,Tucows Inc.,3.108867612883468e-4,Technology,1396
SSTK,Shutterstock Inc.,3.092411144982335e-4,Consumer Discretionary,2315
SRI,Stoneridge Inc.,3.091307357501162e-4,Consumer Discretionary,3610
GLRE,Greenlight Capital Re Ltd. Class A,3.080269482689426e-4,Financial Services,3534
INAP,Internap Corporation,3.076757431612965e-4,Technology,15584
LLNW,Limelight Networks Inc.,3.0764563986635543e-4,Technology,18264
MBWM,Mercantile Bank Corporation,3.074650200967089e-4,Financial Services,2206
NYLD.A,NRG Yield Inc. Class A,3.0715395271565084e-4,Utilities,4153
CTT,CatchMark Timber Trust Inc. Class A,3.0674254101812254e-4,Financial Services,6005
CUNB,CU Bancorp,3.0591971762306593e-4,Financial Services,2066
USNA,USANA Health Sciences Inc.,3.054480993356554e-4,Consumer Staples,1272
PLUG,Plug Power Inc.,3.047657579836572e-4,Producer Durables,27108
VIVO,Meridian Bioscience Inc.,3.0470555139377504e-4,Health Care,5203
SGY,Stone Energy Corporation,3.041536576531883e-4,Energy,2695
KERX,Keryx Biopharmaceuticals Inc.,3.019260138275472e-4,Health Care,10810
NEO,NeoGenomics Inc.,3.0170525633131244e-4,Health Care,6970
PEBO,Peoples Bancorp Inc.,3.016149464464892e-4,Financial Services,2278
BHVN,Biohaven Pharmaceutical Holding Company Ltd.,3.0152463656166585e-4,Health Care,2364
NSM,Nationstar Mortgage Holdings Inc.,3.006416065767271e-4,Financial Services,4153
CYTK,Cytokinetics Incorporated,3.005813999868449e-4,Health Care,4903
RYAM,Rayonier Advanced Materials Inc,3.0055129669190377e-4,Materials & Processing,5584
SYNT,Syntel Inc,3.004710212387275e-4,Technology,3872
LJPC,La Jolla Pharmaceutical Company,2.991665451246134e-4,Health Care,2177
TRUP,Trupanion Inc.,2.9832365286626265e-4,Financial Services,2713
WMC,Western Asset Mortgage Capital Corporation,2.975409671977942e-4,Financial Services,7186
HSTM,HealthStream Inc.,2.974606917446179e-4,Consumer Discretionary,3130
APTI,Apptio Inc. Class A,2.9708941777367774e-4,Technology,4084
STRL,Sterling Construction Company Inc.,2.9572473506968137e-4,Producer Durables,5139
GOGO,Gogo Inc.,2.9520294462403573e-4,Utilities,6622
SHAK,Shake Shack Inc. Class A,2.951126347392124e-4,Consumer Discretionary,2263
NXRT,NexPoint Residential Trust Inc,2.947513951999193e-4,Financial Services,3143
SSNI,Silver Spring Networks Inc.,2.931559205680412e-4,Technology,4631
GSBC,Great Southern Bancorp Inc.,2.930154385249827e-4,Financial Services,1310
AHT,Ashford Hospitality Trust Inc.,2.925137169426311e-4,Financial Services,10517
THFF,First Financial Corporation,2.9163068695769225e-4,Financial Services,1535
IXYS,IXYS Corporation,2.91229309691811e-4,Technology,3016
INO,Inovio Pharmaceuticals Inc.,2.904165207284014e-4,Health Care,11712
PGC,Peapack-Gladstone Financial Corporation,2.9036634857016624e-4,Financial Services,2146
SNCR,Synchronoss Technologies Inc.,2.8998504016757904e-4,Technology,5155
SXC,SunCoke Energy Inc.,2.897642826713443e-4,Energy,7886
DHIL,Diamond Hill Investment Group Inc.,2.8914214790922837e-4,Financial Services,348
NCBS,Nicolet Bankshares Inc.,2.89041803592758e-4,Financial Services,1212
LCI,Lannett Company Inc.,2.884397376939361e-4,Health Care,3523
BHBK,Blue Hills Bancorp Inc,2.8819891133440733e-4,Financial Services,3697
EGL,Engility Holdings Inc.,2.879079128166434e-4,Producer Durables,2126
GBNK,Guaranty Bancorp,2.855297525162968e-4,Financial Services,2571
ATNI,ATN International Inc.,2.8551971808464977e-4,Utilities,1331
BMRC,Bank of Marin Bancorp,2.854795803580616e-4,Financial Services,1015
HOFT,Hooker Furniture Corporation,2.8529896058841504e-4,Consumer Discretionary,1511
FCBC,First Community Bancshares Inc.,2.850280309339452e-4,Financial Services,2459
ECHO,Echo Global Logistics Inc,2.8488754889088673e-4,Producer Durables,3701
MHLD,Maiden Holdings Ltd.,2.8442596503512325e-4,Financial Services,8748
FBMS,First Bancshares Inc.,2.83101420057715e-4,Financial Services,2409
CHRS,Coherus BioSciences Inc.,2.8243914756901094e-4,Health Care,5007
LNTH,Lantheus Holdings Inc,2.8190732269171826e-4,Health Care,3869
PSTB,Park Sterling Corporation,2.817367373537187e-4,Financial Services,5632
GNBC,Green Bancorp Inc.,2.807232597573685e-4,Financial Services,3069
PRTK,Paratek Pharmaceuticals Inc,2.8053260555607485e-4,Health Care,2935
FI,Frank's International NV,2.804422956712516e-4,Energy,9888
STAA,STAAR Surgical Company,2.7924819830525477e-4,Health Care,5300
AMAG,AMAG Pharmaceuticals Inc.,2.7921809501031366e-4,Health Care,4073
RVNC,Revance Therapeutics Inc.,2.7913781955713737e-4,Health Care,2649
CUTR,Cutera Inc.,2.7887692433431455e-4,Health Care,1681
RESI,Altisource Residential Corp. Class B,2.7851568479502143e-4,Financial Services,6505
OPB,Opus Bank,2.778534123063173e-4,Financial Services,2931
NCOM,National Commerce Corp. (Alabama),2.777932057164351e-4,Financial Services,1653
ICHR,Ichor Holdings Ltd.,2.7697038232137847e-4,Technology,2256
QTNA,Quantenna Communications Inc.,2.765389017605561e-4,Technology,4192
LOB,Live Oak Bancshares Inc.,2.76518832897262e-4,Financial Services,2929
DNR,Denbury Resources Inc.,2.7583649154526386e-4,Energy,55885
WLH,William Lyon Homes Class A,2.7541504541608847e-4,Consumer Discretionary,3037
LXRX,Lexicon Pharmaceuticals Inc.,2.7464239417926704e-4,Health Care,6177
LRN,K12 Inc.,2.7452198099950267e-4,Consumer Discretionary,4072
GTS,Triple-S Management Corporation Class B,2.7433132679820904e-4,Health Care,2901
SPWR,SunPower Corporation,2.735586755613876e-4,Energy,10048
