symbol,company,weight,sector,shares_held
BFAM,Bright Horizons Family Solutions Inc.,1.6511797759653633e-4,Consumer Discretionary,300
PB,Prosperity Bancshares Inc.(R),1.6455689709014032e-4,Financial Services,400
MD,MEDNAX Inc.,1.639657586994731e-4,Health Care,594
ITT,ITT Inc.,1.638956236361736e-4,Producer Durables,553
COHR,Coherent Inc.,1.6380544998335995e-4,Technology,100
THG,Hanover Insurance Group Inc.,1.6325438877172103e-4,Financial Services,261
OI,Owens-Illinois Inc.,1.630540028765796e-4,Materials & Processing,993
WSO,Watsco Inc.,1.6196189974805882e-4,Materials & Processing,156
RRC,Range Resources Corporation,1.617314559686462e-4,Energy,1265
LM,Legg Mason Inc.,1.6145091571544818e-4,Financial Services,653
WRI,Weingarten Realty Investors,1.610200860408941e-4,Financial Services,773
TKR,Timken Company,1.5964744265917533e-4,Materials & Processing,493
CNK,Cinemark Holdings Inc.,1.594470567640339e-4,Consumer Discretionary,684
Z,Zillow Group Inc. Class C,1.594470567640339e-4,Financial Services,592
DISCK,Discovery Communications Inc. Class C,1.5914647792132175e-4,Consumer Discretionary,1352
HAIN,Hain Celestial Group Inc.,1.5907634285802227e-4,Consumer Staples,587
SCCO,Southern Copper Corporation,1.5819464491939998e-4,Materials & Processing,577
STOR,STORE Capital Corporation,1.5797422043474442e-4,Financial Services,967
HEI.A,HEICO Corporation Class A,1.5779387312911711e-4,Producer Durables,330
TSRO,TESARO Inc.,1.5656149987399736e-4,Health Care,200
NUAN,Nuance Communications Inc.,1.5443740938549824e-4,Technology,1508
VSM,Versum Materials Inc.,1.5436727432219873e-4,Materials & Processing,606
MNK,Mallinckrodt Plc,1.5406669547948657e-4,Health Care,687
CR,Crane Co.,1.5402661830045828e-4,Producer Durables,293
FSLR,First Solar Inc.,1.5361582721541838e-4,Energy,505
CFX,Colfax Corporation,1.5333528696222037e-4,Producer Durables,565
SRC,Spirit Realty Capital Inc.,1.5333528696222037e-4,Financial Services,2797
USFD,US Foods Holding Corp.,1.528944379929092e-4,Consumer Staples,877
SABR,Sabre Corp.,1.5272410998203902e-4,Technology,1314
ASB,Associated Banc-Corp,1.5107092634712222e-4,Financial Services,953
WFT,Weatherford International plc,1.5072025103062475e-4,Energy,5850
DST,DST Systems Inc.,1.4972834084967467e-4,Technology,412
DXCM,DexCom Inc.,1.4971832155491759e-4,Health Care,495
CIM,Chimera Investment Corporation,1.4885666220580947e-4,Financial Services,1212
EQC,Equity Commonwealth,1.4838575535222712e-4,Financial Services,751
RIG,Transocean Ltd.,1.483456781731988e-4,Energy,2188
BGCP,BGC Partners Inc. Class A,1.4825550452038518e-4,Financial Services,1400
ACHC,Acadia Healthcare Company Inc.,1.476242889506897e-4,Health Care,528
CBT,Cabot Corporation,1.475441345926331e-4,Materials & Processing,390
TPX,Tempur Sealy International Inc,1.472335364551639e-4,Consumer Discretionary,356
COR,CoreSite Realty Corporation,1.4694297690720883e-4,Financial Services,200
X,United States Steel Corporation,1.468928804334235e-4,Materials & Processing,890
DATA,Tableau Software Inc. Class A,1.4659230159071133e-4,Technology,294
WEN,Wendy's Company,1.4627168415848506e-4,Consumer Discretionary,1470
STAY.U,Extended Stay America Inc,1.452096389142355e-4,Consumer Discretionary,1089
NEU,NewMarket Corporation,1.4511946526142184e-4,Materials & Processing,52
LSI,Life Storage Inc.,1.446084812288112e-4,Financial Services,277
TWO,Two Harbors Investment Corp.,1.4409749719620056e-4,Financial Services,2203
RYN,Rayonier Inc.,1.4343622374223385e-4,Financial Services,754
KEX,Kirby Corporation,1.4319576066806411e-4,Producer Durables,336
NUS,Nu Skin Enterprises Inc. Class A,1.4319576066806411e-4,Consumer Staples,345
VMI,Valmont Industries Inc.,1.4269479593021056e-4,Materials & Processing,140
OUT,OUTFRONT Media Inc.,1.42614641572154e-4,Financial Services,892
BBBY,Bed Bath & Beyond Inc.,1.4228400484517063e-4,Consumer Discretionary,1035
CHK,Chesapeake Energy Corporation,1.4210365753954335e-4,Energy,5716
NAVI,Navient Corp,1.4164276998071808e-4,Financial Services,1859
CNX,CONSOL Energy Inc.,1.4107167017956502e-4,Energy,1357
BKU,BankUnited Inc.,1.4095143864248014e-4,Financial Services,632
BOH,Bank of Hawaii Corporation,1.4007975999861494e-4,Financial Services,260
RBC,Regal Beloit Corp,1.3929825500756337e-4,Producer Durables,270
HE,Hawaiian Electric Industries Inc.,1.3751482054080467e-4,Utilities,620
MSM,MSC Industrial Direct Co. Inc. Class A,1.3737455041420564e-4,Producer Durables,281
GDDY,GoDaddy Inc. Class A,1.3734449252993444e-4,Technology,482
APLE,Apple Hospitality REIT Inc,1.3628244728568488e-4,Financial Services,1097
BPOP,Popular Inc.,1.3434872339757013e-4,Financial Services,632
UNVR,Univar Inc.,1.325252117517831e-4,Materials & Processing,700
RPAI,Retail Properties of America Inc. Class A,1.3187395759257348e-4,Financial Services,1531
FLO,Flowers Foods Inc.,1.3110247189627896e-4,Consumer Staples,1084
CLH,Clean Harbors Inc.,1.305714492741542e-4,Producer Durables,357
WLK,Westlake Chemical Corporation,1.303911019685269e-4,Materials & Processing,239
BRKR,Bruker Corporation,1.3028088972619913e-4,Health Care,657
PGRE,Paramount Group Inc.,1.2908859365010764e-4,Financial Services,1216
ACAD,ACADIA Pharmaceuticals Inc.,1.283672044275985e-4,Health Care,560
THS,TreeHouse Foods Inc.,1.279063168687732e-4,Consumer Staples,291
TRCO,Tribune Media Co. Class A,1.2767587308936057e-4,Consumer Discretionary,487
CNDT,Conduent Inc.,1.272450434148065e-4,Producer Durables,1209
ERIE,Erie Indemnity Company Class A,1.26894368098309e-4,Financial Services,163
PDCO,Patterson Companies Inc.,1.2645351912899788e-4,Health Care,526
TCO,Taubman Centers Inc.,1.2634330688667008e-4,Financial Services,386
CABO,Cable One Inc.,1.2612288240201452e-4,Consumer Discretionary,26
PK,Park Hotels & Resorts Inc.,1.25912477212116e-4,Financial Services,683
LGF.B,Lions Gate Entertainment Corp Class B,1.2585236144357359e-4,Consumer Discretionary,667
PRA,ProAssurance Corporation,1.255618018956185e-4,Financial Services,351
MUSA,Murphy USA Inc.,1.255317440113473e-4,Consumer Discretionary,268
AMCX,AMC Networks Inc. Class A,1.250107406839796e-4,Consumer Discretionary,360
SFM,Sprouts Farmers Markets Inc.,1.248704705573806e-4,Consumer Staples,1038
SWN,Southwestern Energy Company,1.2433944793525579e-4,Energy,3303
MFA,MFA Financial Inc.,1.2431940934574167e-4,Financial Services,2218
CLR,Continental Resources Inc.,1.2422923569292802e-4,Energy,519
PDM,Piedmont Office Realty Trust Inc. Class A,1.2417913921914268e-4,Financial Services,945
MANH,Manhattan Associates Inc.,1.2414908133487145e-4,Technology,421
TUP,Tupperware Brands Corporation,1.2378838672361686e-4,Consumer Discretionary,310
AN,AutoNation Inc.,1.2147392963473338e-4,Consumer Discretionary,420
LEXEA,Liberty Expedia Holdings Inc Class A,1.210831771392076e-4,Consumer Discretionary,342
JUNO,Juno Therapeutics Inc.,0.00011989088106311611,Health Care,431
SKX,Skechers U.S.A. Inc. Class A,1.1969049516797469e-4,Consumer Discretionary,760
OFC,Corporate Office Properties Trust,1.1966043728370347e-4,Financial Services,557
BDN,Brandywine Realty Trust,1.1963037939943225e-4,Financial Services,1023
JBGS,JBG SMITH Properties,1.1861843062896805e-4,Financial Services,558
CXW,CoreCivic Inc.,1.1850821838664026e-4,Financial Services,707
DISCA,Discovery Communications Inc. Class A,1.1677488039366692e-4,Consumer Discretionary,938
TEAM,Atlassian Corp. Plc Class A,1.1666466815133913e-4,Technology,448
BF.A,Brown-Forman Corporation Class A,1.1662459097231083e-4,Consumer Staples,322
USG,USG Corporation,1.161136069397002e-4,Materials & Processing,541
UAA,Under Armour Inc. Class A,1.1573287373893149e-4,Consumer Discretionary,1083
ENR,Energizer Holdings Inc,1.1532208265389155e-4,Consumer Staples,373
FII,Federated Investors Inc. Class B,1.1449048118905464e-4,Financial Services,569
WBT,Welbilt Inc,1.14119767283043e-4,Producer Durables,799
UFS,Domtar Corporation,1.1279722037510958e-4,Materials & Processing,400
TGNA,TEGNA Inc.,1.1050280187574024e-4,Consumer Discretionary,1368
SBH,Sally Beauty Holdings Inc.,1.1035251245438415e-4,Consumer Discretionary,971
DLB,Dolby Laboratories Inc. Class A,1.0925039003110632e-4,Technology,287
CXP,Columbia Property Trust Inc.,1.0922033214683509e-4,Financial Services,772
UHAL,AMERCO,1.0849894292432596e-4,Consumer Discretionary,46
TCF,TCF Financial Corporation,1.0843882715578352e-4,Financial Services,989
PBI,Pitney Bowes Inc.,1.0749701344861882e-4,Producer Durables,1202
UA,Under Armour Inc. Class C,1.0741685909056224e-4,Consumer Discretionary,1093
BUFF,Blue Buffalo Pet Products Inc,1.0737678191153397e-4,Consumer Staples,577
DDR,DDR Corp.,1.0696599082649403e-4,Financial Services,1876
TDS,Telephone and Data Systems Inc.,1.0530278789682019e-4,Utilities,569
VWR,VWR Corp.,1.0448120572674032e-4,Health Care,489
CAA,CalAtlantic Group Inc.,1.0409045323121455e-4,Consumer Discretionary,426
PBF,PBF Energy Inc. Class A,1.0392012522034433e-4,Energy,593
AKRX,Akorn Inc.,1.0384999015704483e-4,Health Care,485
FEYE,FireEye Inc.,1.0364960426190341e-4,Technology,930
WCC,WESCO International Inc.,1.0341916048249076e-4,Producer Durables,271
SAVE,Spirit Airlines Inc.,1.0335904471394833e-4,Producer Durables,473
OII,Oceaneering International Inc.,1.024272503015407e-4,Energy,626
IBKR,Interactive Brokers Group Inc. Class A,1.0182609261611642e-4,Financial Services,331
INT,World Fuel Services Corporation,1.0160566813146086e-4,Energy,442
AGR,Avangrid Inc.,1.0154555236291842e-4,Utilities,325
UNIT,Uniti Group Inc,1.0139526294156235e-4,Financial Services,1029
AHL,Aspen Insurance Holdings Limited,1.005336035924542e-4,Financial Services,383
ZNGA,Zynga Inc. Class A,9.884034277850915e-5,Technology,4093
QEP,QEP Resources Inc.,9.710700478553578e-5,Energy,1705
GHC,Graham Holdings Co.,9.609505601507159e-5,Consumer Discretionary,26
HEI,HEICO Corporation,9.559409127721801e-5,Producer Durables,168
SPB,Spectrum Brands Holdings Inc.,9.502299147606494e-5,Consumer Staples,140
LPNT,LifePoint Health Inc.,9.501297218130787e-5,Health Care,269
OPK,OPKO Health Inc.,9.449196885394016e-5,Health Care,2127
ESRT,Empire State Realty Trust Inc. Class A,9.333974995687695e-5,Financial Services,696
SATS,EchoStar Corporation Class A,9.273859227145267e-5,Technology,258
CACC,Credit Acceptance Corporation,9.263839932388197e-5,Financial Services,51
SKT,Tanger Factory Outlet Centers Inc.,9.259832214485368e-5,Financial Services,575
JW.A,John Wiley & Sons Inc. Class A,9.13659488897339e-5,Consumer Discretionary,269
LBRDA,Liberty Broadband Corp. Class A,9.05243281301399e-5,Consumer Discretionary,150
W,Wayfair Inc. Class A,8.934205134880547e-5,Consumer Discretionary,200
URBN,Urban Outfitters Inc.,8.75485975872897e-5,Consumer Discretionary,611
IGT,International Game Technology PLC,8.702759425992198e-5,Consumer Discretionary,576
BOKF,BOK Financial Corporation,8.69173820175942e-5,Financial Services,151
DKS,Dick's Sporting Goods Inc.,8.606574196324315e-5,Consumer Discretionary,534
SLGN,Silgan Holdings Inc.,8.537441062500522e-5,Materials & Processing,462
H,Hyatt Hotels Corporation Class A,8.498365812947943e-5,Consumer Discretionary,214
CDEV,Centennial Resource Development Inc. Class A,8.497363883472236e-5,Energy,700
GME,GameStop Corp. Class A,8.461294422346779e-5,Consumer Discretionary,672
NBR,Nabors Industries Ltd.,8.459290563395366e-5,Energy,1807
CHH,Choice Hotels International Inc.,8.175744521770245e-5,Consumer Discretionary,188
HGV,Hilton Grand Vacations Inc.,8.146688566974736e-5,Consumer Discretionary,319
PAH,Platform Specialty Products Corp.,7.962333543444623e-5,Materials & Processing,1054
INVH,Invitation Homes Inc.,7.942294953930481e-5,Financial Services,544
AGIO,Agios Pharmaceuticals Inc.,7.939289165503361e-5,Health Care,170
SM,SM Energy Company,7.879173396960932e-5,Energy,655
ZG,Zillow Group Inc. Class A,7.838094288456939e-5,Financial Services,293
AWI,Armstrong World Industries Inc.,7.78899974414729e-5,Materials & Processing,224
GPOR,Gulfport Energy Corporation,7.639712252266925e-5,Energy,812
XOG,Extraction Oil & Gas Inc.,7.459364946639642e-5,Energy,740
PAG,Penske Automotive Group Inc.,7.337129550603369e-5,Consumer Discretionary,251
ENDP,Endo International Plc,7.284027288390892e-5,Health Care,1369
BKD,Brookdale Senior Living Inc.,7.265992557828163e-5,Health Care,1113
PPC,Pilgrim's Pride Corporation,7.177822763965935e-5,Consumer Staples,379
MIK,Michaels Companies Inc,7.030539131036986e-5,Consumer Discretionary,539
P,Pandora Media Inc.,6.680865744015195e-5,Consumer Discretionary,1295
NWS,News Corporation Class B,6.599709456482916e-5,Consumer Discretionary,738
RAD,Rite Aid Corporation,6.402329349768611e-5,Consumer Staples,6009
OMF,OneMain Holdings Inc.,6.369265677070275e-5,Financial Services,319
MORN,Morningstar Inc.,6.368263747594568e-5,Financial Services,115
LPI,Laredo Petroleum Inc.,6.204949243054304e-5,Energy,756
SEB,Seaboard Corporation,6.01057492476712e-5,Consumer Staples,2
MCY,Mercury General Corporation,5.87731830449807e-5,Financial Services,163
TAHO,Tahoe Resources Inc.,5.796162016965793e-5,Materials & Processing,1700
CNA,CNA Financial Corporation,5.518627552194915e-5,Financial Services,170
RES,RPC Inc.,5.293193420160809e-5,Energy,360
RGC,Regal Entertainment Group Class A,5.212037132628531e-5,Consumer Discretionary,501
GDI,Gardner Denver Holdings Inc.,5.209031344201409e-5,Producer Durables,300
SC,Santander Consumer USA Holdings Inc.,5.108838396630696e-5,Financial Services,525
FHB,First Hawaiian Inc.,5.092807525019381e-5,Financial Services,266
LGF.A,Lions Gate Entertainment Corp Class A,5.049724557563975e-5,Consumer Discretionary,260
FWONA,Liberty Media Corporation Series A Liberty Formula One,4.8854081235480043e-005,Consumer Discretionary,200
PINC,Premier Inc. Class A,4.861361816131033e-5,Health Care,219
TFSL,TFS Financial Corporation,4.382439526743021e-5,Financial Services,426
WLL,Whiting Petroleum Corporation,4.111918568302094e-5,Energy,1213
ANAT,American National Insurance Company,3.9906851017415304e-5,Financial Services,52
ICPT,Intercept Pharmaceuticals Inc.,3.895501801549352e-5,Health Care,89
KOS,Kosmos Energy Ltd.,3.808333937162831e-5,Energy,767
XON,Intrexon Corporation,3.4847107165094256e-5,Health Care,298
MTCH,Match Group Inc.,2.7593137760974576e-5,Technology,166
FND,Floor & Decor Holdings Inc. Class A,2.405632671172838e-5,Consumer Discretionary,100
USM,United States Cellular Corporation,1.860583036388155e-5,Utilities,78
LEN.B,Lennar Corporation Class B,1.7082897560806698e-5,Consumer Discretionary,56
ARD,Ardagh Group S.A. Class A,1.344589356398979e-5,Materials & Processing,100
VIA,Viacom Inc. Class A,1.2153404540327583e-5,Consumer Discretionary,58
